answer,bijoy_detected,explanation,fingerprint,id,question,raw,source_file,topic
"Chapter / Cluster 08 - কবির মনের একান্ত অনুভূতি, সুখ দুঃখ, আনন্দ বেদনা যে ক",False,═════════════════════════════════════════════════════════════════,fd5008712d960f59263cff9eb96ea9bb306949f9734e76da793fae9087ee2a5d,data_tag_id_75_Stage4_final_output-16,═════════════════════════════════════════════════════════════════,"{'text_block': '═════════════════════════════════════════════════════════════════\n  Chapter / Cluster 08  —  কবির মনের একান্ত অনুভূতি, সুখ দুঃখ, আনন্দ বেদনা যে ক\n═════════════════════════════════════════════════════════════════'}",data_tag_id_75_Stage4_final_output.txt,
• এই পঙ্ক্তি দুটিতে প্রকাশ পেয়েছে মাতৃ ভাষা বিদ্বেষীদের প্রতি ঘৃণা।,False,• ‘মৈথিল কোকিল’ বলতে মিথিলার কবি বিদ্যাপতিকে বুঝায়।,c176b3f94a2b2b699ee7e817b2d0833c1c170c3e43d798e4f6245795f581febc,data_tag_id_75_Stage4_final_output-17,• “যে সব বঙ্গেত জন্মি হিংসে বঙ্গবাণী সে সব কাহার জন্ম নির্ণয় ন জানি। ”,"{'text_block': ""•  “যে সব বঙ্গেত জন্মি হিংসে বঙ্গবাণী সে সব কাহার জন্ম নির্ণয় ন জানি।”\n  •  এই পঙ্\u200cক্তি দুটিতে প্রকাশ পেয়েছে মাতৃ ভাষা বিদ্বেষীদের প্রতি ঘৃণা।\n  •  ‘মৈথিল কোকিল’ বলতে মিথিলার কবি বিদ্যাপতিকে বুঝায়।\n  •  গম্ভীরা গান এক প্রকার জনপ্রিয় লোকসঙ্গীত, যা সাধারণত বৃহত্তর রাজশাহী অঞ্চলে প্রচলিত। শিবের এক নাম ‘গম্ভীর’, তাই শিবের উৎসব গম্ভীরা উৎসব এবং শিবের বন্দনাগীতিই হলো গম্ভীরা গান।\n  •  বাংলা সাহিত্যের গীতিকবিতা ধারার প্রথম প্রকাশ ঘটে মধ্যযুগের বৈষ্ণবকবিতায়। আধুনিক গীতিকবিতা ধারার জনক বিহারীলাল চক্রবর্তী।\n  •  ডাক ও খনার বচন মধ্যযুগের একটি সাহিত্যধারা। ডাকের বচনে জ্যোতিষ, ক্ষেত্রতত্ত্ব ও মানব চরিত্রের ব্যাখ্যা প্রাধান্য পেয়েছে এবং খনার বচন মূলত কৃষিতত্ত্বভিত্তিক ছড়া।\n  •  বাউল গান লোকগীতির একটি বিশেষ অংশ এবং শ্রেষ্ঠ বাউল গান রচয়িতা লালন শাহ, তাঁকে বাউল সম্রাট বলা হয়।\n  •  মুক্তিযোদ্ধা শেখ ওয়াহিদুর রহমান 'পরাণের বন্ধুরে/ বুড়ি হইলাম তোর কারণে’ এবং ‘আমার মাটির গাছে লাউ ধরেছে/লাউটা বড় সোহাগী/লাউয়ের পিছে লাগছে বৈরাগী’ এর মতো অসংখ্য জনপ্রিয় গানের স্রষ্টা।\n  •  কবিতাবিশেষ (গাথাকবিতা) সাধারণত অনিয়মিত ছন্দে রচিত ও মহৎ অনুভূতি প্রকাশক।\n  •  কোরাসগান: সমবেত সংগীত; বৃন্দগীতি, (কবিতার) স্তবক।\n  •  কবির মনের একান্ত অনুভূতি, সুখ দুঃখ, আনন্দ বেদনা যে কবিতাতে প্রকাশ পায় তা-ই গীতি কবিতা। গীতিকবিতা আধুনিক যুগের সৃষ্টি।\n  •  মধ্যযুগের সবচেয়ে সমৃদ্ধ সাহিত্য ধারা বৈষ্ণব সাহিত্যধারা।""}",data_tag_id_75_Stage4_final_output.txt,
Chapter / Cluster 09 - মৈমনসিংহ গীতিকা (2),False,═════════════════════════════════════════════════════════════════,72e380b0d3947e40e2780e9ca701968a8e7e33421f3d6387058c403464cc6315,data_tag_id_75_Stage4_final_output-18,═════════════════════════════════════════════════════════════════,{'text_block': '═════════════════════════════════════════════════════════════════\n  Chapter / Cluster 09  —  মৈমনসিংহ গীতিকা (2)\n═════════════════════════════════════════════════════════════════'},data_tag_id_75_Stage4_final_output.txt,
• কলকাতা বিশ্ববিদ্যালয়ের অধ্যাপক দীনেশচন্দ্র সেনের আগ্রহে চন্দ্রকুমার দে বৃহত্তর ময়মনসিংহ জেলা থেকে স্থানীয় সংগ্রাহকদের সহায়তায় প্রচলিত এ পালাগানগুলো সংগ্রহ করেন।,False,• দীনেশচন্দ্র সেনের সম্পাদনায় 1923 সালে কলকাতা বিশ্ববিদ্যালয় থেকে মৈমনসিংহ গীতিকা গ্রন্থাকারে প্রকাশিত হয়।,9cab63a076d6c9fb1d1accff638c34bdbcb92917b89e30d549cf619322eca6eb,data_tag_id_75_Stage4_final_output-19,• মৈমনসিংহ গীতিকা ময়মনসিংহ অঞ্চলের প্রাচীন পালাগানের সংকলন।,"{'text_block': ""•  মৈমনসিংহ গীতিকা ময়মনসিংহ অঞ্চলের প্রাচীন পালাগানের সংকলন।\n  •  কলকাতা বিশ্ববিদ্যালয়ের অধ্যাপক দীনেশচন্দ্র সেনের আগ্রহে চন্দ্রকুমার দে বৃহত্তর ময়মনসিংহ জেলা থেকে স্থানীয় সংগ্রাহকদের সহায়তায় প্রচলিত এ পালাগানগুলো সংগ্রহ করেন।\n  •  দীনেশচন্দ্র সেনের সম্পাদনায় ১৯২৩ সালে কলকাতা বিশ্ববিদ্যালয় থেকে মৈমনসিংহ গীতিকা গ্রন্থাকারে প্রকাশিত হয়।\n  •  মৈমনসিংহ গীতিকায় ১০টি গীতিকা স্থান পেয়েছে, যথা—মহুয়া, মলুয়া, চন্দ্রাবতী, কমলা, দেওয়ান ভাবনা, দস্যু কেনারামের পালা, রূপবতী, কঙ্ক ও লীলা, কাজলরেখা ও দেওয়ানা মদিনা।\n  •  ভনিতা থেকে কিছু গীত রচয়িতার নাম জানা যায়, যেমন মহুয়া—দ্বিজ কানাই, চন্দ্রাবতী- নয়ানচাঁদ ঘোষ, কমলা- দ্বিজ ঈশান, দস্যু কেনারামের পালা- চন্দ্রাবতী, দেওয়ানা মদিনা- মনসুর বয়াতি।\n  •  দীনেশচন্দ্র সেন ইংরেজি Ballad-এর বাংলা পরিভাষা হিসেবে ‘গীতিকা’ শব্দটি গ্রহণ করেন।\n  •  মৈমনসিংহ গীতিকা ২৩টি ভাষায় অনূদিত হয়।\n  •  উল্লেখযোগ্য পূর্ববঙ্গ গীতিকা: মইষাল বন্ধু, ভেলুয়া, কমলারাণী, দেওয়ান ঈসা খাঁ, ফিরোজ খাঁ দেওয়ান, আয়না বিবি, শিলা দেবী, সোনারামের জন্ম, ভারাইয়া রাজা ইত্যাদি।\n  •  পূর্ববঙ্গ-গীতিকা পূর্ববাংলার লোকসাহিত্যের একটি সংকলন।\n  •  বাংলা সাহিত্যে তিন ধরনের গীতিকা রয়েছে: নাথ গীতিকা, মৈমনসিংহ-গীতিকা এবং পূর্ববঙ্গ গীতিকা।\n  •  'কাজলরেখা' মৈমনসিংহ গীতিকা সংকলনের অন্তর্ভুক্ত একটি রূপকথা, কোনো পালা নয়।""}",data_tag_id_75_Stage4_final_output.txt,
Chapter / Cluster 10 - বিভিন্ন প্রকার ছন্দঃ 1,False,═════════════════════════════════════════════════════════════════,10204daaa62ec744b141ace57108233ba8c4a111017df742d829a31a83a228cb,data_tag_id_75_Stage4_final_output-20,═════════════════════════════════════════════════════════════════,{'text_block': '═════════════════════════════════════════════════════════════════\n  Chapter / Cluster 10  —  বিভিন্ন প্রকার ছন্দঃ ১\n═════════════════════════════════════════════════════════════════'},data_tag_id_75_Stage4_final_output.txt,
• রবীন্দ্রনাথ স্বরবৃত্ত ছন্দকে 'ছড়ার ছন্দ' বলেছেন।,False,• ‘Ballad’ শব্দের অর্থ গাথা।,a331149d4d45c071f53aaa154ce729e6380ac8b17c95aba370b7c5ee9bde5be4,data_tag_id_75_Stage4_final_output-21,• স্বরবৃত্ত ছন্দকে লৌকিক ছন্দ বলে।,"{'text_block': ""•  স্বরবৃত্ত ছন্দকে লৌকিক ছন্দ বলে।\n  •  রবীন্দ্রনাথ স্বরবৃত্ত ছন্দকে 'ছড়ার ছন্দ' বলেছেন।\n  •  ‘Ballad’ শব্দের অর্থ গাথা।\n  •  ‘Folksong’ শব্দের অর্থ লোকগীতি।\n  •  ‘Elegy’ শব্দের পারিভাষিক শব্দ শোককবিতা।\n  •  ‘Satire’ শব্দের পারিভাষিক শব্দ ব্যঙ্গরচনা।\n  •  ‘Frace’ শব্দের পারিভাষিক শব্দ প্রহসন।\n  •  ‘Belle Letter' শব্দের পারিভাষিক শব্দ রম্যরচনা।\n  •  বাউল মতের উদ্ভব সপ্তদশ শতাব্দীতে।\n  •  বাউল মত জনপ্রিয় হয় ঊনবিংশ শতাব্দীতে।""}",data_tag_id_75_Stage4_final_output.txt,
Chapter / Cluster 11 - টপ্পা গান,False,═════════════════════════════════════════════════════════════════,b1d2f058a90782d786f9c412acf98ab88632b4d6eb2fa2adc3bdec8bb0fd3076,data_tag_id_75_Stage4_final_output-22,═════════════════════════════════════════════════════════════════,{'text_block': '═════════════════════════════════════════════════════════════════\n  Chapter / Cluster 11  —  টপ্পা গান\n═════════════════════════════════════════════════════════════════'},data_tag_id_75_Stage4_final_output.txt,
• তিনি 1794 খ্রিষ্টাব্দে কলকাতায় ফিরে বাংলায় টপ্পা রচনা ও পরিবেশন শুরু করেন।,False,"• তাঁর বিখ্যাত টপ্পার উদাহরণ: ""নানান দেশের নানান ভাষা বিনে স্বদেশী ভাষা পুরে কি আশা? """,7bba940009cde04a3d2e920eb539bce6c3f533690cd099790a8e4bcdbd887656,data_tag_id_75_Stage4_final_output-23,"• বাংলা টপ্পা সঙ্গীতের প্রবর্তক রামনিধি গুপ্ত, যিনি নিধু বাবু নামেও পরিচিত।","{'text_block': '•  বাংলা টপ্পা সঙ্গীতের প্রবর্তক রামনিধি গুপ্ত, যিনি নিধু বাবু নামেও পরিচিত।\n  •  তিনি ১৭৯৪ খ্রিষ্টাব্দে কলকাতায় ফিরে বাংলায় টপ্পা রচনা ও পরিবেশন শুরু করেন।\n  •  তাঁর বিখ্যাত টপ্পার উদাহরণ: ""নানান দেশের নানান ভাষা বিনে স্বদেশী ভাষা পুরে কি আশা?""\n  •  তাঁর টপ্পা সঙ্গীত সংকলনের নাম ‘গীতরত্ন’ (১৮৩২)।\n  •  বাংলায় টপ্পার প্রচলন অষ্টাদশ শতকের শেষ ভাগ থেকে শুরু হয়।\n  •  ঊনবিংশ শতাব্দীতে রাধামোহন সেন, কালিকা মির্জা, শ্রীধর কথক, দাশরথী রায় প্রমুখ টপ্পা রচনা করেন।\n  •  টপ্পা গান হিন্দি টপ্পাগান দ্বারা প্রভাবিত হলেও এটি সর্বতোভাবে পাঞ্জাবি টপ্পার অনুকরণ নয়।\n  •  নিধুবাবু টপ্পার তানে ক্ষিপ্রতার বদলে কোমল কম্পন ব্যবহার করেন এবং রাগ ও তালের ব্যবহারে সাধারণত কোনো পরিবর্তন আনেননি।\n  •  প্রেমসঙ্গীত ছাড়াও তিনি টপ্পার ছাঁচে ব্রহ্মসঙ্গীত রচনা করেছেন।'}",data_tag_id_75_Stage4_final_output.txt,
Chapter / Cluster 12 - মৈমনসিংহ গীতিকা (3),False,═════════════════════════════════════════════════════════════════,ed91ad948b1df6a5d7f33a2f9df40c8af35f06898f6ffff6f5587dbebfc403d1,data_tag_id_75_Stage4_final_output-24,═════════════════════════════════════════════════════════════════,{'text_block': '═════════════════════════════════════════════════════════════════\n  Chapter / Cluster 12  —  মৈমনসিংহ গীতিকা (3)\n═════════════════════════════════════════════════════════════════'},data_tag_id_75_Stage4_final_output.txt,
• ডক্টর দীনেশচন্দ্র সেনের সম্পাদনায় 'মৈমনসিংহ গীতিকা' (1923) ও 'পূর্ববঙ্গ গীতিকা' (1926) কলকাতা বিশ্ববিদ্যালয় থেকে প্রকাশিত হয়।,False,• 'মৈমনসিংহ গীতিকা' বৃহত্তর ময়মনসিংহ অঞ্চলের নেত্রকোনা ও কিশোরগঞ্জের গীতিকাব্য।,2079539477a0cf43f619b9da7176026e63fb84f8280e8173fa984bf3d95d373f,data_tag_id_75_Stage4_final_output-25,• 'মৈমনসিংহ গীতিকা' সংগ্রহ করেন চন্দ্রকুমার দে।,"{'text_block': ""•  'মৈমনসিংহ গীতিকা' সংগ্রহ করেন চন্দ্রকুমার দে।\n  •  ডক্টর দীনেশচন্দ্র সেনের সম্পাদনায় 'মৈমনসিংহ গীতিকা' (১৯২৩) ও 'পূর্ববঙ্গ গীতিকা' (১৯২৬) কলকাতা বিশ্ববিদ্যালয় থেকে প্রকাশিত হয়।\n  •  'মৈমনসিংহ গীতিকা' বৃহত্তর ময়মনসিংহ অঞ্চলের নেত্রকোনা ও কিশোরগঞ্জের গীতিকাব্য।\n  •  'মৈমনসিংহ গীতিকা' মধ্যযুগের ব্যতিক্রমী সাহিত্য।\n  •  'মৈমনসিংহ গীতিকা' বিশ্বের ২৩টি ভাষায় মুদ্রিত হয়।\n  •  'মৈমনসিংহ গীতিকা'য় ১০টি গীতিকা স্থান পেয়েছে, যার মধ্যে মহুয়া, মলুয়া, চন্দ্রাবতী, দেওয়ানা মদিনা, কাজল রেখা, দস্যু কেনারামের পালা, রূপবতী, কমলা, মহুয়া, মলুয়া, চন্দ্রাবতী, কঙ্ক ও লীলা উল্লেখযোগ্য।\n  •  ড. দীনেশচন্দ্র সেন ছিলেন শিক্ষাবিদ, গবেষক, লোক-সাহিত্যবিশারদ এবং বাংলা সাহিত্যের ইতিহাসকার।\n  •  স্যার আশুতোষ মুখোপাধ্যায়ের আহবানে দীনেশচন্দ্র সেন কলকাতা বিশ্ববিদ্যালয়ের সঙ্গে সংশ্লিষ্ট হন।""}",data_tag_id_75_Stage4_final_output.txt,
"Chapter / Cluster 13 - দীনেশচন্দ্র সেন: দীনেশচন্দ্র সেন ছিলেন শিক্ষাবিদ, গব",False,═════════════════════════════════════════════════════════════════,bec22807d712f6ce39db0bc5a13983d06249a5af32b870ececc35929ad384714,data_tag_id_75_Stage4_final_output-26,═════════════════════════════════════════════════════════════════,"{'text_block': '═════════════════════════════════════════════════════════════════\n  Chapter / Cluster 13  —  দীনেশচন্দ্র সেন: দীনেশচন্দ্র সেন ছিলেন শিক্ষাবিদ, গব\n═════════════════════════════════════════════════════════════════'}",data_tag_id_75_Stage4_final_output.txt,
• তিনি 1866 সালের 3 নভেম্বর মানিকগঞ্জ জেলার বগজুরি গ্রামে জন্মগ্রহণ করেন।,False,• 1896 সালে পুথিসংগ্রহ ও পুথিপাঠ তাঁর কর্মজীবন ও গবেষণায় নতুন দিগন্ত উন্মোচন করে।,b3f777341ae98d53ad417c23808361446fdc486cabc0c2addde4dcbbd4515849,data_tag_id_75_Stage4_final_output-27,"• দীনেশচন্দ্র সেন ছিলেন শিক্ষাবিদ, গবেষক, লোক-সাহিত্যবিশারদ এবং বাংলা সাহিত্যের ইতিহাসকার।","{'text_block': ""•  দীনেশচন্দ্র সেন ছিলেন শিক্ষাবিদ, গবেষক, লোক-সাহিত্যবিশারদ এবং বাংলা সাহিত্যের ইতিহাসকার।\n  •  তিনি ১৮৬৬ সালের ৩ নভেম্বর মানিকগঞ্জ জেলার বগজুরি গ্রামে জন্মগ্রহণ করেন।\n  •  ১৮৯৬ সালে পুথিসংগ্রহ ও পুথিপাঠ তাঁর কর্মজীবন ও গবেষণায় নতুন দিগন্ত উন্মোচন করে।\n  •  উপাচার্য স্যার আশুতোষ মুখোপাধ্যায়ের আমন্ত্রণে তিনি কলকাতা বিশ্ববিদ্যালয়ের সঙ্গে যুক্ত হন।\n  •  ১৯২০ সালে কলকাতা বিশ্ববিদ্যালয়ে 'বাংলা ভাষা ও সাহিত্য' বিভাগ প্রতিষ্ঠিত হলে তিনি এর প্রধান নিযুক্ত হন এবং ১৯৩২ সাল পর্যন্ত এই দায়িত্ব পালন করেন।\n  •  সৃজনশীল লেখক হিসেবেও তিনি গুরুত্বপূর্ণ ভূমিকা পালন করেন, বাংলা সাহিত্য বিষয়ক গবেষণা, পৌরাণিক আখ্যান রচনা, লোকসাহিত্য সম্পাদনা, বাঙালির ইতিহাস প্রণয়ন ছাড়াও কবিতা, উপন্যাস ও গল্প রচনা করেন।\n  •  তাঁর মোট গ্রন্থের সংখ্যা ৬০।\n  •  সাহিত্য ও গবেষণায় অবদানের জন্য তিনি ১৯২১ সালে ভারত সরকার কর্তৃক 'রায়বাহাদুর' উপাধি লাভ করেন।""}",data_tag_id_75_Stage4_final_output.txt,
Chapter / Cluster 14 - মর্সিয়া (বিশেষ্য): অর্থ,False,═════════════════════════════════════════════════════════════════,5358be8de90e1fa626548d7c424b8df7a36d3512c4c40e7290e21bbe85c81e36,data_tag_id_75_Stage4_final_output-28,═════════════════════════════════════════════════════════════════,{'text_block': '═════════════════════════════════════════════════════════════════\n  Chapter / Cluster 14  —  মর্সিয়া (বিশেষ্য): অর্থ\n═════════════════════════════════════════════════════════════════'},data_tag_id_75_Stage4_final_output.txt,
🔗 উৎস: বাংলা একাডেমি আধুনিক বাংলা অভিধান।,False,,04026cbbd494eac220f24b53c11e38e67f39358507dd62c83f916034b5083496,data_tag_id_75_Stage4_final_output-29,• মর্সিয়া (বিশেষ্য): অর্থ,{'text_block': '•  মর্সিয়া (বিশেষ্য): অর্থ\n  🔗 উৎস: বাংলা একাডেমি আধুনিক বাংলা অভিধান।'},data_tag_id_75_Stage4_final_output.txt,
Chapter / Cluster 01 - তাঁর রচিত বিখ্যাত উপন্যাস,False,═════════════════════════════════════════════════════════════════,3856b171d840b0175f758f8a4daf382ccf393144734282711115ae751e1de5ee,data_tag_id_85_Stage4_final_output-1,═════════════════════════════════════════════════════════════════,{'text_block': '═════════════════════════════════════════════════════════════════\n  Chapter / Cluster 01  —  তাঁর রচিত বিখ্যাত উপন্যাস\n═════════════════════════════════════════════════════════════════'},data_tag_id_85_Stage4_final_output.txt,
• ‘ভারতী’ পত্রিকায় প্রকাশিত হওয়ার সঙ্গে সঙ্গে সাহিত্যজগতে তাঁর খ্যাতি ছড়িয়ে পড়ে।,False,• একজন মানুষের শুধুমাত্র এই বড়দিদি নামটির ওপর কী ধরনের শ্রদ্ধা ও ভালোবাসা থাকতে পারে তা খুব স্পষ্টভাবেই অনুভব করতে পারা যায় এই উপন্যাসের দ্বারা।,ef7de1e9e2a830d7321dfcec4416062e213eac312d0c9b0d516400ada3ef51cc,data_tag_id_85_Stage4_final_output-2,• শরৎচন্দ্র চট্টোপাধ্যায়ের প্রথম উপন্যাস বড়দিদি (1907)।,"{'text_block': '•  শরৎচন্দ্র চট্টোপাধ্যায়ের প্রথম উপন্যাস বড়দিদি (১৯০৭)।\n  •  ‘ভারতী’ পত্রিকায় প্রকাশিত হওয়ার সঙ্গে সঙ্গে সাহিত্যজগতে তাঁর খ্যাতি ছড়িয়ে পড়ে।\n  •  একজন মানুষের শুধুমাত্র এই বড়দিদি নামটির ওপর কী ধরনের শ্রদ্ধা ও ভালোবাসা থাকতে পারে তা খুব স্পষ্টভাবেই অনুভব করতে পারা যায় এই উপন্যাসের দ্বারা।\n  •  উল্লেখযোগ্য চরিত্র: মাধবী, সুরেন্দ্রনাথ।\n  •  শরৎচন্দ্র চট্টোপাধ্যায় ১৮৭৬ সালের ১৫ সেপ্টেম্বর হুগলি জেলার দেবানন্দপুরে জন্মগ্রহণ করেন।\n  •  তিনি ছিলেন বাংলা সাহিত্যের একজন অমর কথাশিল্পী।\n  •  তাঁর উপন্যাসের মূল বিষয় পল্লীর জীবন ও সমাজ।\n  •  ব্যক্তিমানুষের মন পল্লীর সংস্কারাচ্ছন্ন মানসিকতার আঘাতে কতটা রক্তাক্ত হতে পারে, তারই রূপচিত্র এঁকেছেন তিনি তাঁর রচনায়।\n  •  তবে তাঁর উপন্যাসে ব্যক্তিবর্গের ইচ্ছাভিসার ও মুক্তি সর্বদাই সমাজ কর্তৃক নিয়ন্ত্রিত হয় বলে তাঁকে রক্ষণশীলও বলা হয়ে থাকে।\n  •  তবে নারীর প্রতি সামাজিক নির্যাতন ও তার সংস্কারবন্দি জীবনের রূপায়ণে তিনি বিপ্লবী লেখক, বিশেষত গ্রামের অবহেলিত ও বঞ্চিত বাঙালি নারীর প্রতি তাঁর গভীর মমত্ববোধ ও শ্রদ্ধা তুলনাহীন।\n  •  সামাজিক বৈষম্য, কুসংস্কার ও শাস্ত্রীয় অনাচারের বিরুদ্ধে তিনি ছিলেন উচ্চকণ্ঠ।\n  •  বার্মায় বসবাসকালে তাঁর অঙ্কিত ‘মহাশ্বেতা’ অয়েল পেইন্টিং একটি বিখ্যাত চিত্রকর্ম।\n  •  ১৯৩৮ সালের ১৬ জানুয়ারি কলকাতায় তাঁর মৃত্যু হয়।\n  •  তাঁর রচিত উপন্যাস: পরিণীতা, বিরাজ বৌ, পণ্ডিত মশাই, পল্লী সমাজ, দেবদাস, চরিত্রহীন, দত্তা, গৃহদাহ, বামুনের মেয়ে, দেনা পাওনা, পথের দাবী, শেষ প্রশ্ন, বিপ্রদাস ইত্যাদি।\n  🔗 উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর ও বাংলাপিডিয়া; ‘বড়দিদি’ উপন্যাস।'}",data_tag_id_85_Stage4_final_output.txt,
• প্রথমে এর নাম ছিল ‘শিশু’।,False,"• শরৎচন্দ্রের উপন্যাসের প্রধান আকর্ষণ, নারীচরিত্রের সংযম ও মাধুর্য, শাস্ত্রশাসিত জীবন ও স্বাভাবিক প্রবৃত্তির মধ্যে টানাপোড়েন এবং সহজ সাবলীল ভাষা-সবই এখানে পূর্ণমাত্রায় প্রকাশিত।",9a2ccb7fa4851bcee1993b408a7d61f06c8f5fd33d96a492d12e3e85ec245306,data_tag_id_85_Stage4_final_output-3,• এই উপন্যাসটি সরলা দেবী সম্পাদিত ‘ভারতী' পত্রিকায় প্রকাশকালে বাংলা সাহিত্যে আলোড়নের সৃষ্টি করে।,"{'text_block': ""•  এই উপন্যাসটি সরলা দেবী সম্পাদিত ‘ভারতী' পত্রিকায় প্রকাশকালে বাংলা সাহিত্যে আলোড়নের সৃষ্টি করে।\n  •  প্রথমে এর নাম ছিল ‘শিশু’।\n  •  শরৎচন্দ্রের উপন্যাসের প্রধান আকর্ষণ, নারীচরিত্রের সংযম ও মাধুর্য, শাস্ত্রশাসিত জীবন ও স্বাভাবিক প্রবৃত্তির মধ্যে টানাপোড়েন এবং সহজ সাবলীল ভাষা-সবই এখানে পূর্ণমাত্রায় প্রকাশিত।\n  •  এই উপন্যাসের উল্লেখযোগ্য চরিত্র : সুরেন্দ্রনাথ, ব্রজরাজ, মাধবী, প্রমীলা।\n  •  বড়দিদি ‘মাধবী'র নাম।\n  •  শরৎচন্দ্র চট্টোপাধ্যায়ের প্রথম প্রকাশিত গল্পের নাম 'মন্দির'।\n  •  তিনি 'মন্দির' গল্পের জন্য ১৯০৩ সালে কুন্তলীন সাহিত্য পুরষ্কার লাভ করেন।\n  •  শরৎচন্দ্র চট্টোপাধ্যায় রচিত রাজনৈতিক উপন্যাস হলো 'পথের দাবী' যা ১৯২৬ সালে প্রকাশিত হয়।\n  •  এটি ব্রিটিশ সরকার বাজেয়াপ্ত করেছিল।\n  •  দেনা-পাওনা, বড়দিদি, পণ্ডিতমশাই, চন্দ্রনাথ, শেষের পরিচয়।\n  🔗 উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা-ড. সৌমিত্র শেখর, বাংলাপিডিয়া।""}",data_tag_id_85_Stage4_final_output.txt,
"• শরৎচন্দ্র চট্টোপাধ্যায়ের 'গৃহদাহ' উপন্যাসের চরিত্র অচলা, মহিম, সুরেশ।",False,"• শরৎচন্দ্র চট্টোপাধ্যায়ের 'চরিত্রহীন' উপন্যাসের চরিত্র সতীশ, সাবিত্রী, দিবাকর, কিরণময়ী।",420b0e48f5bd7d4c402179959af70fe24a6861d311efdf199d78c2b68d2ff883,data_tag_id_85_Stage4_final_output-4,• শরৎচন্দ্র চট্টোপাধ্যায়ের 'বড়দিদি' উপন্যাসের চরিত্র মাধবী।,"{'text_block': ""•  শরৎচন্দ্র চট্টোপাধ্যায়ের 'বড়দিদি' উপন্যাসের চরিত্র মাধবী।\n  •  শরৎচন্দ্র চট্টোপাধ্যায়ের 'গৃহদাহ' উপন্যাসের চরিত্র অচলা, মহিম, সুরেশ।\n  •  শরৎচন্দ্র চট্টোপাধ্যায়ের 'চরিত্রহীন' উপন্যাসের চরিত্র সতীশ, সাবিত্রী, দিবাকর, কিরণময়ী।\n  •  শরৎচন্দ্র চট্টোপাধ্যায়ের 'দত্তা' উপন্যাসের চরিত্র বিজয়া, নরেন, রাসবিহারী, বনমালী।\n  •  নিষ্কৃতি, গিরিশ, রমেশ, সিদ্ধেশ্বরী, শৈলজা প্রমুখ।\n  •  'বিপ্রদাস' উপন্যাসের চরিত্র: বিপ্রদাস, দ্বিজদাস, বন্দনা প্রভৃতি।\n  •  'শেষ প্রশ্ন' উপন্যাসের চরিত্র: শিবনাথ, মনোরমা, অজিত, কমল, নীলিমা, আশুবাবু প্রভৃতি।\n  •  উল্লেখযোগ্য চরিত্র: সুরেন্দ্রনাথ, ব্রজরাজ, প্রমীলা।\n  •  ‘শ্রীকান্ত’ উপন্যাসের চরিত্র: শ্রীকান্ত, ইন্দ্রনাথ, রাজলক্ষ্মী, অন্নদিদি, অভয়া, রোহিণী, গুরুদেব, কমললতা।\n  •  ‘পল্লীসমাজ’ উপন্যাসের প্রধান চরিত্র: রমা, রমেশ, বেণী, বলরাম।\n  •  ‘চরিত্রহীন’ উপন্যাসের দুটি প্রধান চরিত্র: সাবিত্রী ও কিরণময়ী।\n  •  তাঁঁর প্রথম প্রকাশিত গল্পের নাম 'মন্দির'।\n  •  শরৎচন্দ্র চট্টোপাধ্যায় রচিত উপন্যাস গুলো হলো: বৈকুণ্ঠের উইল, পল্লীসমাজ, শ্রীকান্ত, শেষ প্রশ্ন ইত্যাদি।\n  •  এটি 'ভারতী' পত্রিকায় প্রথম প্রকাশিত হয়।\n  •  শরৎচন্দ্র চট্টোপাধ্যায় রচিত বিখ্যাত ছোটগল্প: বিলাসী, মামলার ফল ইত্যাদি।\n  •  মাধবী, সুরেন্দ্রনাথ, প্রমীলা, ব্রজরাজ।\n  •  শরৎচন্দ্র চট্টোপাধ্যায় রচিত সাহিত্যকর্মের চরিত্র: বড়দিদি -- মাধবী (বড়দিদি), প্রমীলা, ব্রজরাজ, সুরেন্দ্রনাথ।\n  •  শ্রীকান্ত -- শ্রীকান্ত, ইন্দ্রনাথ, রাজলক্ষ্মী, অন্নদাদি, অভয়া, রোহিণী, গুরুদেব, কমললতা।\n  •  চরিত্রহীন -- সতীশ, সাবিত্রী, দিবাকর, কিরণময়ী।\n  •  গৃহদাহ -- অচলা, মহিম, সুরেশ।\n  •  দত্তা -- বিজয়া, নরেন, রাসবিহারী, বনমালী।\n  •  দেবদাস -- দেবদাস, পার্বতী, চন্দ্রমূখী, চুনিলাল, ধর্মদাস।\n  •  নিষ্কৃতি -- গিরিশ, রমেশ, সিদ্দেশ্বরী, শৈলজা।\n  •  পথের দাবী -- সব্যসাচী।\n  •  পল্লীসমাজ -- রমা, রমেশ, বেণী, বলরাম।\n  🔗 উৎস: বাংলা ভাষা ও সাহিত্য জিজ্ঞাসা, ড. সৌমিত্র শেখর।""}",data_tag_id_85_Stage4_final_output.txt,
